district_id,organization_id,organization_type_id,intotal,year,month,week_of_month,weekday,hour,demand_id,demand_clean,time
1,2.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.478429
21,,3,12,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:25:21.480443
45,40.0,3,0,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:25:21.480903
45,40.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.480903
48,40.0,3,25,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:25:21.555717
1,2.0,3,30,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:21.556883
1,2.0,3,30,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.556883
22,7.0,3,25,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.562144
22,7.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:25:21.562144
39,3.0,3,20,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.565095
19,,3,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:25:21.649673
12,24.0,3,2000,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:21.650094
20,7.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.650267
31,40.0,3,35,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.656006
31,40.0,3,35,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:25:21.656006
6,,3,60,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.741368
27,40.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.810947
27,40.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.810947
24,2.0,3,0,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:25:21.825175
24,2.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.825175
19,13.0,3,74791,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.828931
37,2.0,3,0,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:21.906162
6,3.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:25:21.912984
43,,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.914928
24,2.0,3,45,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.990854
24,2.0,3,45,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:25:21.990854
24,2.0,3,45,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.990854
24,2.0,3,45,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:25:21.990854
37,2.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.082507
37,25.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.168592
26,40.0,3,125,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:22.173880
26,40.0,3,125,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:22.173880
31,40.0,3,5,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.175266
39,7.0,3,30,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.244090
37,2.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.253894
30,21.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.257287
36,40.0,3,250,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.262718
36,40.0,3,250,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:25:22.262718
36,40.0,3,250,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.262871
30,21.0,3,35,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.337664
19,40.0,3,125,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.339895
37,2.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.341813
47,40.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:22.347869
37,25.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.426609
37,25.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.426609
30,40.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:22.426975
47,40.0,3,50,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:22.433877
37,2.0,3,0,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:22.517031
1,2.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:51.455770
24,2.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:51.460592
32,3.0,3,60,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:51.719743
32,3.0,3,150,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:51.806708
32,3.0,3,150,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:51.806708
32,3.0,3,150,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:51.806789
32,3.0,3,150,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:51.806789
12,2.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:51.977577
12,2.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:51.977577
19,40.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:52.065401
19,40.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:52.065401
17,25.0,3,5,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:52.325385
17,25.0,3,5,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:25:52.325385
19,40.0,3,12,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:52.581579
32,40.0,3,25,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:52.762999
21,,3,30,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.102587
21,,3,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:25:53.102694
25,25.0,3,10,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:53.359021
24,40.0,3,12,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:25:53.614679
53,,3,425,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.615034
53,,3,0,1970,1,1,3,0,9,किसानों द्वारा आत्महत्या/आत्महत्या का प्रयास,1970-01-01 00:25:53.615347
53,,3,0,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:25:53.615347
31,40.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.705202
31,40.0,3,50,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:53.705202
43,13.0,3,0,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:25:53.706034
43,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.706034
6,2.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.791928
6,1.0,3,130,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.878454
5,,3,70,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.956493
53,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.960888
53,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.960985
53,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:53.961027
15,,12,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,3,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,1,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,1,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,12,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,4,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,4,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
15,,3,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.152669
24,2.0,3,2500,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:23.255995
24,2.0,3,2500,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:26:23.255995
18,40.0,3,500,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.334865
24,2.0,3,200,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:26:23.339844
24,2.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:23.339844
25,25.0,3,25,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:23.342308
25,25.0,3,25,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:26:23.342308
32,39.0,3,20,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:23.342560
18,2.0,3,19920,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.424559
18,2.0,3,200,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.425088
12,40.0,3,0,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.426168
18,40.0,3,150,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.596189
18,40.0,3,150,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:23.679103
37,2.0,3,25,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:26:24.379447
15,,12,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.441720
15,,3,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.441720
18,2.0,3,12,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:24.458937
50,40.0,3,7,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:26:24.463736
50,40.0,3,7,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.463736
31,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:24.549523
24,2.0,3,4,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.550851
13,2.0,3,30,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.559992
19,40.0,3,20,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.633214
28,40.0,3,40,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.634963
24,40.0,3,3,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.635555
24,2.0,3,10,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.635658
5,,3,16,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.641981
49,7.0,3,35,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:24.805688
13,40.0,3,30,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:24.807509
44,2.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:54.616775
44,2.0,3,10,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:26:54.616775
44,2.0,3,10,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:26:54.616775
43,2.0,3,0,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:26:54.621069
25,40.0,3,15,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:26:54.702188
27,2.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:54.702347
45,9.0,1,80,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:54.882270
45,9.0,3,80,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:54.882270
6,40.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.044487
4,39.0,3,8,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.048227
24,40.0,3,7,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.051118
25,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.053773
32,40.0,3,70,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:55.123576
44,2.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:55.130109
39,,3,3,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:26:55.132991
39,,3,3,1970,1,1,3,0,9,किसानों द्वारा आत्महत्या/आत्महत्या का प्रयास,1970-01-01 00:26:55.132991
6,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.134537
6,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.134720
16,40.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.143874
16,40.0,3,18,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.217916
6,40.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.219187
39,40.0,3,100,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:55.220887
39,40.0,3,100,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.220887
24,2.0,3,5,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.396135
33,40.0,3,500,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:26:55.398858
33,40.0,3,500,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.398858
33,40.0,3,500,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:26:55.398858
33,40.0,3,500,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.398858
19,2.0,3,0,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:26:55.652105
50,39.0,3,150,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.652806
50,39.0,3,150,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.652806
6,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.736567
6,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.736567
36,40.0,3,5500,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.749512
22,40.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:55.826217
44,2.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:26:55.912507
44,2.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:26:55.912507
1,2.0,3,50,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:26:55.925430
27,2.0,3,10,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:26:55.994484
6,20.0,3,8,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.082040
7,5.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.084442
7,5.0,3,15,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:26:56.084442
48,2.0,3,10,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:26:56.423400
12,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.428564
12,,3,0,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:26:56.428564
12,,4,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.428564
12,,4,0,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:26:56.428564
1,2.0,3,10,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:26:56.603668
43,2.0,3,13,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.617996
43,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:26:56.688255
36,40.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.694995
16,40.0,3,20,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.755858
50,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.772012
50,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.772012
1,40.0,3,35,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.775896
24,40.0,3,0,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.775912
24,40.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.775912
30,3.0,3,15,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.777177
30,3.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.777177
43,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.778278
4,40.0,3,10999,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:26:56.778471
17,,4,80,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.778529
17,,3,80,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.778529
17,,4,80,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.778529
17,,3,80,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.778529
17,,3,80,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.778529
17,,4,80,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.778529
39,40.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.778992
33,40.0,3,12,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.780896
33,40.0,3,12,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:26:56.780896
36,40.0,3,80,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.783100
36,40.0,3,80,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.783100
16,40.0,3,4,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.845788
45,13.0,3,21,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.853761
45,13.0,4,21,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.853761
43,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.859053
49,7.0,3,60,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:56.949560
31,40.0,3,0,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:26:56.950586
44,2.0,3,150,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:57.119516
16,,13,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:57.131990
16,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:57.131990
16,,12,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:57.131990
18,2.0,3,7,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:26:57.205124
44,2.0,3,100,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:26:57.207125
45,40.0,1,6000,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:57.213407
45,40.0,3,6000,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:26:57.213407
17,2.0,3,0,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:26.334775
24,2.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:26.412362
24,2.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:26.412362
44,2.0,3,0,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:26.412507
18,2.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:26.494602
29,39.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:26.497447
4,2.0,3,20,1970,1,1,3,0,6,बीज की समस्या,1970-01-01 00:27:26.497991
18,7.0,3,50,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.573895
49,37.0,3,40,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.576974
16,8.0,3,200,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.585713
31,7.0,3,30,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:26.672772
31,7.0,3,30,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.672772
29,2.0,3,10,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.756259
6,2.0,3,0,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.757137
6,2.0,3,0,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:26.757137
39,13.0,3,40,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:26.842660
39,3.0,3,40,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:26.928344
49,3.0,3,100,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:26.931547
45,40.0,3,10,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:26.940634
45,13.0,3,40,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:26.940697
45,13.0,3,40,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:26.940697
15,,3,30,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:27.014157
15,,12,30,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:27.014157
24,2.0,3,50,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:27.016549
50,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:27.106143
47,,1,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.278639
47,,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.278639
47,,1,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.355860
47,,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.355860
46,33.0,3,150,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.362996
46,33.0,3,150,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.362996
46,33.0,3,150,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.362996
46,33.0,3,150,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.362996
46,33.0,3,150,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.362996
36,40.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.451068
36,40.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.536123
43,2.0,3,12,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:27.537034
20,40.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.793105
16,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.862649
33,40.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.878613
25,40.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.880053
